asOfDate,symbol,Sector,DilutedEPS,ROA,ROE,P/B Ratio,P/S Ratio,Net Profit Margin,Gross Profit Margin,Operating Margin,LTDTA Ratio,Quick Ratio,Cash Ratio,Enterprise Multiple,Operating Cash Flow Ratio,PE_Ratio,DE_Ratio,log re,price
2018-12-31,ASC.JO,Healthcare,-5.0507483571774205,23.758318864675484,131.95864689522574,0.2391976021391578,0.1386905338897433,52.45251969829402,41.13917289932568,11.87622056033826,0.1129677724243351,0.90301679085744,0.1354381596061571,6.18810046578211,2.223896999479857,0.6306158793542703,2.5578960498006933,5.855071922202427,349.0
2019-03-31,ASC.JO,Healthcare,-8.016595142672669,35.23563991528029,199.77925687668267,0.2977779415913601,0.1426998088658125,77.8856334891854,39.10219487360621,11.562154322599408,0.029435537078139,0.8433950440382373,0.0724587869904851,2.0555110742856733,3.1324630344490774,0.2298354937142517,3.4090630020598285,6.152732694704104,470.0
2019-06-30,ASC.JO,Healthcare,-9.633,41.21776333480805,238.05071437345592,0.3367767534550943,0.1397607170424977,90.96815423339952,37.95841871849125,10.730160696474098,0.004827816213622,0.8267058680034413,0.0340401972760486,-3.4476880123861133,3.6498957745189298,-0.0809716599190283,4.3181667137577655,6.052089168924417,425.0
2019-09-30,ASC.JO,Healthcare,-9.854137654639846,41.51830050158381,245.76850950208208,0.3555233497663035,0.129641449106016,91.28130237734815,37.73820360391822,9.363186496431194,0.0411286755908935,0.854394402022818,0.0210197568841096,-10.365409237391368,3.7628948283170702,-0.2986754263830481,5.286814235132894,5.0238805208462765,152.0
2019-12-31,ASC.JO,Healthcare,-8.654523941024877,36.040107654231605,222.34281871996168,0.3534761624592815,0.1123352433238983,78.61075036902513,38.45923396315624,7.467501079041916,0.1389428411717068,0.9268875469553924,0.033960742827567,-18.64457705173836,3.4635330301902485,-0.4193329170390684,6.305286200529071,4.060443010546419,58.0
2020-03-31,ASC.JO,Healthcare,-6.070278634059113,24.936607420220607,168.53420356592784,0.3309952442844717,0.0881469644038158,53.3051453676581,40.098381718972426,5.072298779228869,0.2962078149838948,1.0426694706491837,0.0723007417288316,-28.17308342790411,2.761763227795287,-0.4432091807745233,7.36170285074623,4.430816798843313,84.0
2020-06-30,ASC.JO,Healthcare,-2.096,8.179318995402246,84.2554552801724,0.288170124533271,0.0569271362989849,15.296560574116988,42.65842429622402,2.15981651830461,0.5136561168527379,1.2022872855258893,0.1360408554083828,-39.03360057986605,1.656548220439242,-0.3721374045801527,8.466866691527931,4.060443010546419,58.0
2017-12-31,ATT.JO,Real Estate,3.4165929447233205,8.154019660691407,14.236695944681417,0.6426244484975028,4.808098775374969,109.15263595464836,65.78501544149144,56.96880820073789,0.3367378462492109,2.0111779516397226,0.7827883491089399,37.84161902189344,50.53263772780838,4.148016897834201,0.7986608823535241,7.412723203707077,1656.932373046875
2018-03-31,ATT.JO,Real Estate,3.846169144729162,9.22713198592249,15.915304212129335,0.5783162139125461,4.479332234243131,123.62617717904924,66.30318227310848,57.62750250376736,0.3516388141885098,2.3257649781126943,0.9598738864529552,28.1714260864903,35.26417696575086,2.918443967243157,0.7432570382225998,7.26622636280169,1431.1396484375
2018-06-30,ATT.JO,Real Estate,3.742,9.118502860117642,15.558752209598277,0.5359683999066726,4.215641927651154,122.25701831313349,66.58441018320511,58.384905013126925,0.3620185689875603,2.427383833649165,1.0513964401855234,7.235220934528545,24.01235895225874,1.3415285943345805,0.704612743077925,7.170916157408602,1301.0360107421875
2018-09-30,ATT.JO,Real Estate,3.086234071410175,7.7885632803602975,13.098957788813616,0.5163326624970834,4.01930617149212,104.51465602380608,66.62065398954618,59.24404521105107,0.3677217477916433,2.308858929884215,1.0544544434328411,-25.33689363714283,16.915955808191285,-0.5937904536274381,0.6833039686516885,7.121319205137394,1238.0826416015625
2018-12-31,ATT.JO,Real Estate,1.8770932975471948,5.232218440935423,8.52907610405139,0.5199956459921813,3.893584169694876,70.32956670626875,66.40750469049388,60.19682519325071,0.3686095207776256,1.96792020032688,0.9675738179604564,-69.37300084782461,14.121396956901634,-2.8718795038259413,0.6798531152453582,7.142842551275365,1265.0191650390625
2019-03-31,ATT.JO,Real Estate,0.475397646477192,2.953038082417313,4.651811735015417,0.5261614481724954,3.755698880855914,38.89648095098974,66.09528734995787,60.1588814597468,0.3700675227750862,1.6262665873905506,0.8720456538952717,-108.0195945499899,13.320170622430592,-4.804771647890366,0.6963133917526065,7.081264726125336,1189.471923828125
2019-06-30,ATT.JO,Real Estate,-0.857,2.227649046681415,3.8657836816799263,0.5157676352911731,3.521151341333886,26.39174788152295,65.80785934398601,58.123660896513904,0.3771897503478784,1.4720853541363277,0.8385276382844976,-127.68696038694463,12.305702463226757,-5.8576429404900825,0.7353647727584744,7.01672616393751,1115.1298828125
2019-09-30,ATT.JO,Real Estate,-2.117286192136895,3.1083977055173904,6.274891956119351,0.4882629988186643,3.1867880641038804,33.45440426673708,65.54615741565425,54.02496940744075,0.3901634308624044,1.5117168938549377,0.8691105414872364,-127.73171821078034,11.071218800508742,-6.000609488889954,0.7977500719382358,7.0207829938835085,1119.6629638671875
2019-12-31,ATT.JO,Real Estate,-3.2903451364250103,5.612075634784329,11.905281190990944,0.44366887885125,2.7546551378670685,60.32954128090451,65.31349795397144,47.87401846970163,0.4089418455499322,1.7479238504699557,0.9645149843216236,-107.82933474561924,9.626726283557376,-5.217065897692122,0.8831653159807,6.084752489253599,439.1111145019531
2020-03-31,ATT.JO,Real Estate,-4.3648432227160345,9.68510401310028,20.643420911144943,0.3827476174278658,2.2310379543947425,106.40317869106391,65.11193806329847,39.77100576293542,0.4332265817096062,2.174945335532441,1.1226509182952071,-68.5201870243101,7.991337569392578,-3.530580356237901,0.9903079505533378,6.218600119691729,502.0
2020-06-30,ATT.JO,Real Estate,-5.354,15.34597233570248,32.533194330890005,0.3051063639414721,1.6117649978334103,171.8609314235723,64.93879271259713,29.66010547412728,0.4631905479834849,2.7942920837470013,1.3442068864948868,-9.69517481644822,6.150480598858883,-0.9376167351512886,1.1199825999426156,5.703782474656201,300.0
2017-12-31,AVI.JO,Consumer Defensive,5.000804323512854,17.245247574007962,32.0109141708764,5.795339016341461,2.213669431888368,12.248700730036717,44.398817667962646,18.63690568257,0.0,0.7354740245321543,0.0880756419600202,17.748895555317272,16.522661443174428,14.274960467584988,0.8547936353577563,9.134773975059042,9272.181640625
2018-03-31,AVI.JO,Consumer Defensive,5.068545325577031,17.33938633085698,32.21651140896312,5.685230664429916,2.18434212429341,12.388811009313542,44.409681576201,18.83720473484321,0.0,0.7544568624520166,0.0923336171376023,17.336637979384133,15.678865759580656,14.075186700163464,0.8567127097462923,9.110848021575084,9052.96875
2018-06-30,AVI.JO,Consumer Defensive,5.101,17.339569149266396,32.562568008705114,5.636295668837548,2.158633081310181,12.47106976744186,44.200930232558136,18.995348837209303,0.0,0.7540544199268986,0.0928116962230946,17.081248856731857,14.962669983547691,13.978198017239263,0.877934089849215,9.108656790360442,9033.1533203125
2018-09-30,AVI.JO,Consumer Defensive,5.09697368361794,17.242646794165708,33.0536643551156,5.650602431192585,2.136673047366913,12.493507668442792,43.76527957199632,19.10986681304068,0.0,0.7336170991380273,0.0893830104785723,16.98808009099625,14.37861473657243,13.987475240680585,0.9190969242631746,9.064217990922025,8640.51953125
2018-12-31,AVI.JO,Consumer Defensive,5.055908433101896,17.04808661621985,33.68676941490292,5.729037220585415,2.118766569616165,12.454888940413724,43.10379621370672,19.17877292449132,0.0,0.69303986648801,0.0820209291377313,17.060839942013217,13.935335388314051,14.10467069229955,0.980075706376952,8.969899086946004,7862.80810546875
2019-03-31,AVI.JO,Consumer Defensive,4.979896010508538,16.76327895524471,34.44352287161314,5.867818954707831,2.105171695967835,12.358029670584283,42.23817097729029,19.202045778169587,0.0,0.6338568130280704,0.0710128309056882,17.29257516621266,13.637911192533316,14.323743072755594,1.0589033206921203,8.981680105655032,7955.98779296875
2019-06-30,AVI.JO,Consumer Defensive,4.867,16.380304840076366,35.34685964796334,6.070539490549804,2.095369891752863,12.200685884616265,41.143191720718725,19.181196724178573,0.0,0.5544199692189303,0.0560552135436706,17.688334319249996,13.474157698622424,14.650254383796485,1.1578877800541931,8.894307384030315,7290.35400390625
2017-12-31,AVL.JO,Healthcare,-0.172937358987394,8.832155150714147,30.70421637855806,1.113513536092861,0.6854810413462045,12.257403374486492,50.456344463169344,13.529585379336751,0.2422511599465924,0.9492760710604864,0.4761379243169326,-9.443782358945484,-14.416219032049392,-1.867735075459106,1.1990816444832304,4.060443010546419,58.0
2018-03-31,AVL.JO,Healthcare,-0.155668682833932,8.141589495741187,26.470297814389404,1.1416663157433111,0.6997662564620913,10.886641131194796,50.84068380030589,11.740429560015604,0.2265183933715854,0.8866500160914337,0.442118977758124,-10.291418133072586,-18.10429061375241,-2.02311670226308,1.1353910552421251,4.0943445622221,60.0
2018-06-30,AVL.JO,Healthcare,-0.1412,7.687258972158251,20.4239775887242,1.1063488671195758,0.6684478275794669,9.67235945173349,51.30494270566103,9.913020107991889,0.2251612677724658,0.8477891156462585,0.4233157118268994,-10.840280169495808,-20.75946667804841,-2.1246458923512748,1.0825023252052246,3.80666248977032,45.0
2018-09-30,AVL.JO,Healthcare,-0.129630488413742,7.477248930786731,12.5067355428256,1.005446835406063,0.590008770103494,8.62025042191768,51.85162888523937,8.046747936295475,0.2386621184915557,0.833504231589461,0.4202450437251156,-11.080152161707788,-22.346149188786985,-2.170480251273883,1.0407969858338988,4.553876891600541,95.0
2018-12-31,AVL.JO,Healthcare,-0.1211386729824777,7.517919672218527,2.778687068741469,0.8390074953140392,0.4645483581511311,7.744801689395998,52.47596791140546,6.161666648812336,0.2671125297429331,0.8443550167069548,0.433195746244892,-11.003284766759563,-22.829129389403068,-2.159191200513859,1.010957223949907,4.110873864173311,61.0
2019-03-31,AVL.JO,Healthcare,-0.1262836317241123,7.8199429104791,4.64526732595327,0.6701618115354977,0.3361911403598474,7.746373503246367,52.807820600285744,4.577517910858304,0.2923000378189384,0.8643497100520678,0.4429405633181223,-10.634753148945393,-22.11170836614969,-2.083827197971305,1.1297174271273005,4.0943445622221,60.0
2019-06-30,AVL.JO,Healthcare,-0.1551,8.407960105346584,30.62927759261545,0.548653901695561,0.2391548137029586,9.272396232329964,52.52191821490335,3.505045912509836,0.2986300802524101,0.8796080528708408,0.4321064293081713,-9.979826766204225,-20.07237727827148,-1.9342359767891684,1.5300009525623928,3.6375861597263857,38.0
2019-09-30,AVL.JO,Healthcare,-0.2083705704065832,9.2913404770259,81.52950318018043,0.4761151637088712,0.1745249168249904,12.373403582192696,51.59766045714682,2.961795793841504,0.2854682705181531,0.8899656745405422,0.4000075797897867,-9.029147608508204,-16.667580146102523,-1.7079847245641249,2.221096322833459,3.688879454113936,40.0
2019-12-31,AVL.JO,Healthcare,-0.2859105786750294,10.46520099454571,157.19499937629232,0.4541557368926199,0.1435506942593452,17.041140909127094,50.034717998968645,2.962509285397172,0.2526381547426898,0.8952272048153775,0.3466475211309842,-7.788335861523787,-11.912388098576884,-1.406307376435346,3.200169916923266,3.6635616461296463,39.0
2020-03-31,AVL.JO,Healthcare,-0.3864829349581382,11.912063374864315,256.4009965260931,0.4821926358948646,0.1460220766839641,23.199419979918925,47.86045495337214,3.4983417938841987,0.2008160990332992,0.89541824055044,0.2729516481395871,-6.275591892896264,-5.880425541322384,-1.0337083516153331,4.451901345366863,3.332204510175204,28.0
2020-06-30,AVL.JO,Healthcare,-0.5108,13.643125434732204,379.83681478995067,0.5597152716412495,0.1814214646591911,30.89055478560329,45.0613161983957,4.5663768846331525,0.1297509853929979,0.8906233673959836,0.1784542542488753,-4.478988286757257,1.4727350657984453,-0.5873140172278778,5.985384625351457,3.091042453358316,22.0
2017-12-31,AVV.JO,Technology,2.5995620866954394,7.863794709335338,20.22043485968584,1.310371448331295,0.2129581063056154,3.19693588747634,8.517326347247188,5.286825239397726,0.1206364184176461,1.356561340364265,0.2589679646379408,6.889324487855463,11.770717100541724,3.6440545841485896,1.4968332647995637,7.611842097724999,2021.9993896484375
2018-03-31,AVV.JO,Technology,2.654880758115969,7.548560473639651,20.02690517982834,1.2599028995132686,0.2059763184339486,3.162682207638744,8.424616671951378,5.098474860932349,0.1251750168663038,1.3411481980578543,0.268889937591555,6.753614429192126,9.797706864155192,3.5643100239973604,1.5590108836660286,7.438822886638063,1700.7470703125
2018-06-30,AVV.JO,Technology,2.694,7.237962474439278,19.72352907336498,1.1972022058777452,0.1956614144647244,3.094207932604472,8.332093322755824,4.927075638297279,0.1278760425530892,1.3169134252694563,0.2603477086127425,6.623908205478642,3.5963971766980767,3.507795100222717,1.6157455046322984,7.466221829788544,1747.989990234375
2018-09-30,AVV.JO,Technology,2.71636243948208,6.932270507505956,19.30673650393676,1.1218824707452557,0.1819054759224701,2.990391294459025,8.239796623426388,4.773258862248755,0.128676909788493,1.2835702692914936,0.2327255502072592,6.500454824156688,-6.972649877247651,3.4753092278648228,1.666833795311676,7.41634999816122,1662.95263671875
2018-12-31,AVV.JO,Technology,2.7214442784762625,6.634943197759471,18.77925973032346,1.0345675213452914,0.1648036693347899,2.851795741924146,8.148750108544816,4.639014412064038,0.1275373913975052,1.241336729002415,0.18601358406815,6.384721585641859,-21.864783070747407,3.467608150012217,1.711618037196151,7.394587637842304,1627.15380859375
2019-03-31,AVV.JO,Technology,2.709694456746106,6.352173398333582,18.15614875232321,0.9375438226351868,0.1448360868870074,2.682560098748551,8.060892578701782,4.526627042179245,0.1245450744601791,1.1914187279270836,0.1218452706264888,6.278974510345021,-40.61631170084256,3.4840569381004425,1.749328737003948,7.349331066398645,1555.1558837890625
2019-06-30,AVV.JO,Technology,2.681,6.074400551361559,17.41841822218219,0.8277706996643394,0.1213911017352663,2.477604060783635,7.973275287686257,4.432034861553432,0.1196315079233587,1.1322957090501098,0.0383895298480089,6.179564192035443,-63.78256776416061,3.5248041775456915,1.781324584255343,7.3243297542572865,1516.7569580078125
2017-12-31,BAU.JO,Basic Materials,0.1226048940574537,15.45674187978847,21.05301956635963,0.7738501227642473,0.9851445426578788,21.97009783085928,68.30420141087049,53.54342837901773,0.002548366354283,5.471615121880293,5.296273453760095,3.421756341323395,4.880060040518013,2.3954434649958047,0.1074976465723819,4.30406509320417,74.0
2018-03-31,BAU.JO,Basic Materials,0.111327896717036,13.748245341828882,18.997805414699307,0.7201504147798152,0.8976962862528455,19.23133967292756,65.87988493370126,47.71760166758816,0.0019079079593349,5.416494772653869,5.2110601931957365,3.4723746425295734,7.914694571174049,2.8926933376882307,0.1158008415568243,4.143134726391533,63.0
2018-06-30,BAU.JO,Basic Materials,0.1002,11.849924094556494,16.628553044597286,0.6650948262247445,0.8089700142149141,16.327088162348833,62.08929356572371,41.15367047865416,0.0,4.973493322486612,4.7506609721374815,3.12259790054382,12.071477450793044,3.79241516966068,0.1327767190642142,4.007333185232471,55.0
2018-09-30,BAU.JO,Basic Materials,0.0892303000586273,9.75611488666368,13.935609334319466,0.6086581896797442,0.7189555706875261,13.252866082334766,56.88802936082528,33.829313053002494,-0.0032171365301307,4.129773136485169,3.9026700730222026,2.359134707561904,17.386489238077026,5.107767423698604,0.1587097130658521,4.007333185232471,55.0
2018-12-31,BAU.JO,Basic Materials,0.0785418549108329,7.486845859591155,10.943583498712174,0.5514436810278658,0.6286297588844795,10.04001096577962,50.31041799135366,25.81333710976001,-0.007728197965706,2.888139045569784,2.670154352704297,1.1836518900066892,23.81965918123855,6.830854292259779,0.1934617413823036,4.007333185232471,55.0
2019-03-31,BAU.JO,Basic Materials,0.065534997994145,5.549675183444119,8.470841585785294,0.5036810814032163,0.5529812319578956,7.421263113192221,43.1083877844192,18.930092135957825,-0.0082722432689414,1.659530352752144,1.456224636082217,-0.1318222683764096,29.44251861870752,8.07099313155546,0.237997059532849,3.8918202981106265,49.0
2019-06-30,BAU.JO,Basic Materials,0.0471,4.311153215451865,7.143568596984004,0.4722714219407574,0.5018108565413972,5.9346886357166975,35.59820205082715,14.501757568134725,0.0,0.7605900875041317,0.5709862046170172,-1.4038503472568564,32.765960579208986,8.067940552016985,0.2955557147707768,3.871201010907891,48.0
2019-09-30,BAU.JO,Basic Materials,0.0230617132893354,3.7951530879937936,7.000646648361422,0.4577743811724309,0.4759579262492879,5.618782690484782,27.77229837172215,12.612246916976492,0.0173809848859799,0.2026990112158345,0.0257820216165218,-2.630507624235526,33.71169024419247,6.780029015325988,0.3665530164956134,3.688879454113936,40.0
2019-12-31,BAU.JO,Basic Materials,-0.0064067917987074,4.019307511668548,8.06321272271919,0.4606294249988109,0.4761261723361738,6.496367624238185,19.71193200693364,13.324362472574762,0.043829085419243,-0.002346774209129,-0.1677487495252937,-3.797491456576151,32.22999373990403,4.200271162420085,0.4504264308856168,3.1354942159291497,23.0
2020-03-31,BAU.JO,Basic Materials,-0.0408969900402404,4.969156011788175,10.3001337054542,0.4805236309643443,0.5018910448975056,8.538515883838224,11.508524544935382,16.58809971761573,0.0789095244671615,0.1419494213007663,-0.0132155444399887,-4.893086648870224,28.37641066661179,0.3776942370311911,0.5460551144134547,3.6375861597263857,38.0
2020-06-30,BAU.JO,Basic Materials,-0.0807,6.643156194083005,13.716478875133948,0.5173947523987772,0.5531144904260467,11.748350576434175,3.0757237109918045,22.397213453458985,0.1228610392092142,0.6314620456432781,0.4853875476493011,-5.930298595057533,22.14788476395509,-4.7087980173482045,0.6542815163935899,2.9444389791664403,19.0
2017-12-31,BAW.JO,Industrials,11.969634214876242,5.424306807116583,12.352342492758964,1.3120656454899848,0.4421311061925542,4.126410440835335,22.578215117419266,6.776815612203993,0.1524271975192405,1.2065237744794548,0.3318081373363652,10.900896403202507,20.44510219533466,8.545891703334814,1.2304105994287868,9.61012760757625,14915.0732421875
2018-03-31,BAW.JO,Industrials,15.0532102914961,6.736981679114477,15.249322376573025,1.17610664525193,0.3999253451884851,5.168248771406399,22.442695502304083,6.896824648492724,0.141426789035317,1.143875987762421,0.3818592752126685,8.011002233687304,26.948771253659057,6.487012520515834,1.2253411361741622,9.378901921105657,11836.0107421875
2018-06-30,BAW.JO,Industrials,17.117968461451586,7.537272365770449,16.912071851275456,1.0732004145349876,0.3724903376978552,5.818675861268845,22.38811894075,6.953329761366511,0.1311759725274646,1.128393999958712,0.4209405385087602,8.140514328287557,30.365966981438525,5.271301570324974,1.2037959558288325,9.338123156269056,11363.0615234375
2018-09-30,BAW.JO,Industrials,18.129,7.807710266144258,17.29861017406558,1.0044927022368149,0.3603312673586809,6.064333017975402,22.41721854304636,6.944181646168401,0.1217036480643131,1.1616643929058663,0.4486698499317872,11.390587920130304,30.59197988739965,4.927467515789618,1.1652307692307693,9.270706504504789,10622.25390625
2018-12-31,BAW.JO,Industrials,18.05773320073831,7.5365575498211745,16.383591694419803,0.9713074026484114,0.3638347402875209,5.895821775877122,22.5310545757059,6.868397213693844,0.1131273315897472,1.2441246344717882,0.4645533657258541,17.776844270900686,27.571615012634293,5.473707175041019,1.109790624876612,9.36874479869996,11716.3994140625
2019-03-31,BAW.JO,Industrials,16.940753937440615,6.7472414295585725,14.22904263683272,0.9732159895459812,0.3824175599018682,5.330213048232348,22.724409220684088,6.7297811291731175,0.1056044588365705,1.3723897172167714,0.4686292689127267,27.05892595568283,21.475625505639137,6.869331949912848,1.0392270261910224,9.40438091559623,12141.455078125
2019-06-30,BAW.JO,Industrials,14.756706569114767,5.815914529370818,11.834461836502776,0.9878662767004778,0.4044241376930544,4.678520907739942,22.84020851806169,6.403272458622234,0.1000917077512138,1.4913347589647743,0.463880266759498,29.66819458663016,14.616970766152203,8.028830679564537,0.9831787796128942,9.315026206963182,11103.6171875
2019-09-30,BAW.JO,Industrials,11.469,5.145048844059249,10.278118782542435,0.9931069308996237,0.4175368637408329,4.27209064996305,22.708238026533408,5.757117218566352,0.0979212137907651,1.5400375939849624,0.4527568922305765,15.224097591516951,9.518768597611912,7.788827150906791,0.9749319941410336,9.289885870725309,10827.9482421875
2019-12-31,BAW.JO,Industrials,7.095734927475688,4.746370162646471,9.591084466278506,0.9887239837329898,0.4214636127253025,4.1194731174200605,22.32585930811976,4.793172550017816,0.099172189287143,1.5167983356815662,0.4352768671055973,-16.395687714328197,6.2664970960450255,6.128827759834878,1.015368144573042,8.735423913272143,6219.3701171875
2020-03-31,BAW.JO,Industrials,1.7020820369023042,4.619790196575524,9.766704493294991,0.9749214139726836,0.4163109313075732,4.218203939042247,21.70129660352145,3.52707868878998,0.1037754539714462,1.4230383037138374,0.4117334571889621,-64.5684442478638,4.865519388984068,3.0899441999996204,1.1032568398968063,8.820535519955266,6771.89013671875
2020-06-30,BAW.JO,Industrials,-4.753658515147263,4.759512283822852,10.79283794857991,0.9517033145679988,0.4021708826803377,4.565259805284228,20.83173974405101,1.950066318896304,0.1117262125796602,1.258891637198306,0.3819708337106594,-129.54553382737902,5.270561513351132,-1.3382335158672691,1.238775898195516,8.704815534213303,6031.88916015625
2017-12-31,BCF.JO,Consumer Cyclical,0.9294315120762224,7.961443251289951,9.411784340088763,0.5965494651756422,0.7759660184562107,12.89005694839153,32.001685373480896,18.188862200113903,0.0,8.97067620273091,2.5409311482804995,4.193395147676964,5.624796127750212,-246.4682730583333,0.1593450454595038,5.939881534692277,379.8899230957031
2018-03-31,BCF.JO,Consumer Cyclical,1.3360070060751772,11.864300631165122,13.861254262053812,0.6728611736088608,0.8898671181791584,18.698818452500017,32.25184642481973,17.541680394049656,0.0,10.229026511130458,2.90414594991664,4.54223464633269,6.091751609809941,-95.29332619362316,0.1589535646465081,6.042942745664352,421.1304931640625
2018-06-30,BCF.JO,Consumer Cyclical,1.7108,15.86248696765264,18.31018639377643,0.7292159475755011,0.9678058968395776,24.30104062184388,32.032859189503355,16.587238480314458,0.0,10.9767697954903,3.546879916098584,4.542899561436653,6.563948706628508,5.392987989559892,0.1543074192032579,6.097819204978288,444.8865051269531
2018-09-30,BCF.JO,Consumer Cyclical,2.052607178749154,19.95772482013196,22.75692406083902,0.7649241237936388,1.0085482807743555,29.687737341641203,31.32907965027566,15.315589413647054,0.0,11.196516375341938,4.478265094711229,4.183719708083392,7.041389182421833,53.86133177917095,0.1452657147150536,5.832538077030445,341.2236328125
2018-12-31,BCF.JO,Consumer Cyclical,2.357090078203516,24.1060757538245,27.15199875737704,0.7792543697003234,1.011037020971034,34.79549766017511,30.14041864702956,13.735681005995032,0.0,10.877201158753952,5.692686986902982,3.4628097351480887,7.518884297210191,48.72207814938356,0.1318569953736331,6.478154431399224,650.768798828125
2019-03-31,BCF.JO,Consumer Cyclical,2.555246416426132,27.127850371995205,30.2861395436573,0.7880456452746394,1.0030785168720755,38.28075504411694,29.030335308270008,12.395627743826113,0.0,10.348084104372097,6.819133831850856,2.7360804833120467,7.9858357080024,22.33354289157458,0.1190802652394377,6.407065692963542,606.112548828125
2019-06-30,BCF.JO,Consumer Cyclical,2.5941,28.09342689456861,31.20902976293043,0.8065657321094465,1.0102197967165427,39.08916340937473,28.46359734153329,11.732522684217615,0.0,9.88875044499822,7.573118151971839,2.2960634090023766,8.457602924207317,3.5566569725681587,0.1109014888092618,6.484843385785869,655.1363525390625
2019-09-30,BCF.JO,Consumer Cyclical,2.468297088867436,26.933531066214325,29.846213911764785,0.8351338941965938,1.0329643371375867,37.13070372498512,28.45862506609043,11.769299673023172,0.0,9.501708328921502,7.941878225689737,2.1525304552132627,8.934173596313466,-7.346540205886148,0.1074777904158848,6.505046165771345,668.5065307617188
2019-12-31,BCF.JO,Consumer Cyclical,2.1765086251772496,23.62587957076784,26.17500472343628,0.8736004094962302,1.0713184974230892,32.38132434069138,29.024750161746105,12.517109890052646,0.0,9.192427997165469,7.914978184312725,2.3119635289068348,9.410361388327653,-10.125556078815816,0.1089255218856744,6.441671204330243,627.4545288085938
2020-03-31,BCF.JO,Consumer Cyclical,1.7246027034634872,18.24131602139151,20.27280712814175,0.9213863622505242,1.124611801973141,24.93798820097505,30.146541461519405,13.956274033693616,0.0,8.963007930965642,7.499138026615877,2.7677078957306973,9.880996565980894,-4.882163504113098,0.1151498092936063,6.527188168002213,683.4736938476562
2020-06-30,BCF.JO,Consumer Cyclical,1.1103,10.75543339366091,12.112125928753926,0.9788566560909028,1.1931772310621318,14.764074788703654,31.827082445846926,16.091098168228047,0.0,8.80966836287068,6.69619231444113,3.5198678667114742,10.351257141786126,8.309757590326091,0.1261402014625121,6.603072826028389,737.3574829101562
2017-12-31,BEL.JO,Industrials,2.73,4.856807526634058,8.741346718799392,0.3836378278129001,0.1694415440042125,3.845499044865462,21.250745944853136,6.402726574375911,0.0211256354041183,0.5944344442995787,0.124059026578022,6.836891804193123,-112.43902907495232,2.417582417582417,0.7926823310698446,7.235006755149132,1387.1502685546875
2018-03-31,BEL.JO,Industrials,3.0085165317460967,4.975439630161018,9.210489814196489,0.3792328200098755,0.1687606543798557,4.074059201682347,20.82735694715344,6.611275844617092,0.0371836781285292,0.575073723651741,0.1042326986997406,3.102079799846388,-73.78770214928016,1.6495153499957724,0.8278268318975255,7.089491133687147,1199.29736328125
2018-06-30,BEL.JO,Industrials,3.1179039180013035,4.897097599673946,9.257629140173549,0.3712464573386735,0.1659985598098161,4.109164241359356,20.42713864539139,6.620937767707864,0.0489455173831603,0.5530901331030138,0.0865731823300405,2.275872854436717,-42.56868607607063,1.3727646570578305,0.8635392623674949,7.09936361725668,1211.196044921875
2018-09-30,BEL.JO,Industrials,3.0524530833969568,4.615208210802756,8.868602824780963,0.3595616433240338,0.1610865208629752,3.9443171028654,20.051015073317306,6.425042579186436,0.0562628230188387,0.5284038577103279,0.0711596079896033,4.456064436586098,-19.04259201688811,1.603899967050717,0.8998255043092112,7.098251139299233,1209.849365234375
2018-12-31,BEL.JO,Industrials,2.81,4.129524788713884,8.040506603961543,0.3442464096514933,0.1540433077586686,3.578037273649342,19.7035399322418,6.022360260977661,0.0589813506962757,0.5012430267200757,0.0581993696456834,9.66821176385072,-3.596398585841,2.3487544483985765,0.9362941045092864,6.926153710647061,1018.5687255859375
2019-03-31,BEL.JO,Industrials,2.401545374747367,3.457202970785164,6.805556316410664,0.3257512215835768,0.1450910250491574,3.02480821848358,19.391339611090235,5.428338972354307,0.0571908754707533,0.4722782002853689,0.0478947912340363,17.700855599182116,3.695673184556107,3.5745052894852387,0.9721463639365764,6.863178941446908,956.402587890625
2019-06-30,BEL.JO,Industrials,1.8163285911483045,2.579118641937351,5.12966788851811,0.3035181210889843,0.1339656330263506,2.269437499378136,19.103545415615745,4.626512885926499,0.0509058799093409,0.4405837916632518,0.0398628215472665,28.772854002780328,3.206997934098638,5.313726037539195,1.0085744169905948,6.781985885400819,881.8181762695312
2019-09-30,BEL.JO,Industrials,1.217345201107881,1.7048681312389802,3.4339080715891024,0.2797876137416914,0.1225584705155191,1.508300070670965,18.8542272255739,3.7479280983093552,0.0430713785349873,0.4144372587957381,0.0339757856002118,37.76290155596914,-0.7278973142585438,7.088335083459952,1.036397249665523,6.829793737512425,925.0
2019-12-31,BEL.JO,Industrials,0.79,1.073553762728293,2.198510096744695,0.2572988436163071,0.1130707787662518,0.964979792715714,18.66072431772853,2.947156069362684,0.037030721965332,0.4030870853252784,0.0301147069627562,38.9992556992794,-3.246504414263641,8.354430379746834,1.045417049165832,6.476972362889683,650.0
2020-03-31,BEL.JO,Industrials,0.536195328039569,0.6881495055820223,1.4295411208238984,0.2362767186563089,0.1055750322531905,0.6418986483707637,18.52423680271581,2.231673971553669,0.0328212639992536,0.4064185303752627,0.0282885857591223,32.593028192917494,-4.343213336314951,9.106377284758684,1.0358387518247834,6.309918278226516,550.0
